Time,Node1,Node2,Node3,Node4,Node5,Node6,Node7,Node8,Node9,Node10,Node11,Node12,Node13,Node14,Node15,Node16,Node17,Node18,Node19,Node20,Node21,Node22,Node23,Node24,Node25,Node26,Node27,Node28,Node29,Node30,Node31,Node32,Node33,Node34,Node35,Node36,Node37,Node38,Node39,Node40
95.34000000000034,186.94956819616098,175.11453538241085,164.38711824126293,154.6688088424739,145.86957601121415,137.9071369082109,130.70629261775517,124.19832208005636,118.3204291994008,113.01523841289934,108.2303344199122,103.91784215278886,100.03404341833115,96.53902695907433,93.39636897653027,90.57284142716806,88.03814564814174,85.76466909544475,83.7272631839515,81.90304040822363,80.2711890964079,78.81280430831502,77.51073353402094,76.3494359821562,75.31485436845155,74.39429822601437,73.57633786008896,72.85070816250926,72.20822158544176,71.64068965104718,71.14085244403135,70.70231559833731,70.31949434805054,69.98756426651386,69.7024183672169,69.46063028575549,69.25942330453952,69.09664502144184,68.97074750068262,68.88077277937852
95.48000000000035,186.9467633859415,175.10893269730772,164.37873150763596,154.65765868965605,145.85568974085842,137.89054832271626,130.68704180996886,124.1764551869325,118.29599812273,112.98830051061228,108.20095217178934,103.88608280467815,99.99997860918056,96.50273233522461,93.35792379778397,90.5323281691546,87.99564960543566,85.72027798976845,83.68106678160753,81.85513015065993,80.22165774752713,78.76174562180212,77.45824194358723,76.29560631719143,75.2597815971424,74.33807722753748,73.51906322702469,72.79247403415599,72.1491215122456,71.58081648990546,71.08029828378478,70.64117171434158,70.25785118431666,69.9255114435336,69.64004471324758,69.39802388903095,69.19667158360393,69.0338348105723,68.90796514717745,68.818104249341
95.62000000000035,186.94396783535237,175.10334850027078,164.3703724284098,154.64654526513723,145.8418491507746,137.8740142191602,130.66785410845495,124.15465982163406,118.27164676899008,112.96145027820396,108.17166527272964,103.8544261996673,99.96602363694223,96.46655432916033,93.3196016944259,90.49194411290462,87.95328855401736,85.67602732469368,83.63501592777517,81.80737020896501,80.17228114406826,78.71084577694155,77.40591296374468,76.24194271184898,75.20487802310824,74.28202826206908,73.46196317095335,72.73441674569114,72.09020027167578,71.5211238949591,71.01992617497321,70.58021112918463,70.19639233895312,69.86364373984667,69.57785676929615,69.33560359027119,69.13410615211708,68.97121088928512,68.84536889587315,68.75562144911282
95.76000000000035,186.9411815112891,175.09778272525838,164.3620409049384,154.63546843816084,145.82805407874446,137.85753440465922,130.64872929059848,124.13293573287507,118.24737485939839,112.93468741066967,108.14247339286673,103.82287198445931,99.93217812637437,96.43049254521989,93.28140225192293,90.45168882656974,87.91106204627242,85.63191663836798,83.58911014785758,81.75976009724452,80.12305879022878,78.66010426934471,77.35374608276514,76.1884446482255,75.15014312334739,74.22615080249504,73.40503716154083,72.67653576435909,72.03145732926049,71.46161133063437,70.95973558144745,70.51943330658548,70.13511727591343,69.80196061993688,69.51585400060962,69.27336885566476,69.07172647734195,68.90877272601463,68.78295821644645,68.6933238496683
95.90000000000035,186.93840438078257,175.09223530649868,164.3537368389777,154.62442807850135,145.814304363206,137.84110868710619,130.6296671346753,124.11128267036811,118.22318211627146,112.90801160419684,108.1133762036113,103.79141980711059,99.8984417036564,96.39454658922199,93.24332505727274,90.41156187987431,87.86896963619282,85.58794547057109,83.54334896890823,81.71229933126563,80.07399019187235,78.60952059628792,77.30174079057899,76.13511161006515,75.09557637649094,74.1704443233159,73.34828467004714,72.61883055897604,71.9728921520763,71.40227826288186,70.89972596855885,70.4588377117404,70.07402546060622,69.7404615497226,69.45403587385091,69.21131915279983,69.00953202792745,68.84651979057021,68.72073257994109,68.63121092334387
96.04000000000035,186.9356364109985,175.08670617848827,164.3454601326837,154.6134240564619,145.8005998432503,137.82473687516662,130.61066741984757,124.08970038481957,118.19906826301981,112.88142255615954,108.08437337764511,103.76006931702486,99.86481399638272,96.3587160684593,93.20536969899734,90.37156284410894,87.82701087937043,85.54411336270837,83.4977319196246,81.66498742845079,80.02507485652276,78.55909425670669,77.24989657876951,76.08194308275431,75.04117726279749,74.11490830064199,73.29170516932182,72.5613005999257,71.91450420874403,71.34312415917276,70.83989680315565,70.39842381131946,70.013116359892,69.67914599655364,69.39240185709599,69.14945395066144,68.9475222739057,68.78445155413362,68.65869145876532,68.56928214383555
96.18000000000035,186.9328775692366,175.08119527599086,164.3372106886105,154.60245624287154,145.78694035861844,137.80841877827487,130.59172992615981,124.06818862792485,118.17503302414293,112.85491996511294,108.05546458891537,103.72882016494718,99.83129463355641,96.32300059169204,93.16753576713657,90.3316912921239,87.7851853329906,85.5004198578045,83.45225853034182,81.61782390787153,79.97631229335796,78.5088247511898,77.19821294056732,76.02893855331614,74.9869452641481,74.05954221218852,73.23529813379935,72.50394535915488,71.85629296942471,71.28414848849492,70.78024755357933,70.33819107346316,69.95238944207989,69.61801342920828,69.33095141983094,69.08777271962873,68.88569668668946,68.72256748925646,68.5968343266893,68.50753698619636
96.32000000000035,186.93012782293007,175.07570253403597,164.32898840970833,154.59152450908286,145.77332574969816,137.79215420663058,130.5728544345345,124.04674715236388,118.15107612522408,112.82850353078796,108.02664951262888,103.69767200295787,99.79788324558307,96.28739976914163,93.12982285324168,90.29194679832277,87.74349255582555,85.456864500497,83.40692833302639,81.57080829024234,79.92770201320398,78.4587115819736,77.1466893708448,75.9760975104053,74.9328798640412,74.00434553727084,73.17906303949455,72.44676431016923,71.79825790581546,71.22535072134906,70.72077768966096,70.278138967779,69.8918441769245,69.55706331789013,69.26968403294907,69.02627493147214,68.82405473906933,68.66086706985749,68.53516065884261,68.44597492683384
96.46000000000035,186.92738713964482,175.0702278879176,164.32079319932166,154.58062872696925,145.75975585752084,137.77594297119492,130.55404072676785,124.02537571179626,118.1271972929253,112.80217295408572,107.9979278252463,103.66662448446655,99.76457946426463,96.25191321248437,93.09223055036892,90.25232893865591,87.70193210822814,85.4134468370299,83.3617408612699,81.52394009791453,79.87924352852905,78.40875425293615,77.09532536611052,75.92341944430255,74.87898054758746,73.94931775679953,73.12299936399805,72.38975692802882,71.7403984911454,71.1667303297449,70.66148668271771,70.21826696533805,69.8314800356226,69.49629513422515,69.20859916874802,68.96496005935064,68.76259590521114,68.59934977122008,68.47366993171158,68.3845954435075
96.60000000000035,186.9246554870789,175.06477127319306,164.3126249611872,154.56976876892253,145.74623052375844,137.7597848836869,130.53528858552588,124.0040740608568,118.10339625498236,112.77592793707227,107.96929920447648,103.63567726420618,99.73138292279322,96.21654053484518,93.05475845307322,90.21283729061409,87.66050355212528,85.37016641524735,83.31669565028281,81.47721885487009,79.83093635343761,78.35895226959153,77.0441204245037,75.87090384690953,74.82524680150479,73.89445835327562,73.06710658647162,72.33292268934392,71.68271420017163,71.1082867871973,70.6023740055491,70.15857453867159,69.77129649081,69.43570835125861,69.14769630092688,68.90382757780897,68.7013196606533,68.53801506998961,68.41236162313683,68.32339801532622
96.74000000000035,186.92193283306182,175.05933262568144,164.30448359943207,154.55894450785036,145.73274959072023,137.7436797565798,130.51659779434004,123.98284195515085,118.07967274019974,112.74976818297316,107.94076332927084,103.60482999822717,99.69829325574501,96.18128135079135,93.01740615740174,90.17347143322212,87.61920645101172,85.32702278458741,83.27179223688822,81.43064408671563,79.78278000366439,78.30930513908409,76.99307404578872,75.81855021174341,74.77167811411324,73.83976681078579,73.01138418764376,72.27626107227069,71.62520450917512,71.0500195687225,70.54343913243345,70.09906116176766,69.71129301655829,69.375302443452,69.08697490458323,68.84287696277482,68.64022548230403,68.47686244417082,68.35123521231067,68.26238212274582
96.88000000000035,186.91921914555394,175.0539118814626,164.29636901857185,154.54815581717364,145.71931290134992,137.72762740309753,130.4979681376032,123.96167915124975,118.05602647844567,112.72369339616813,107.91231987981762,103.5740823438915,99.66531009907425,96.14613527632628,92.98017326088767,90.13423094703248,87.57804036994361,85.28401549607568,83.22703015951565,81.38421532067632,79.73477399656853,78.25981237018274,76.94218573134955,75.76635803393164,74.71827397533,73.78524261499756,72.95583164980503,72.2197715565068,71.56786889595666,70.99192815083428,70.48468153912431,70.03972631006772,69.6514690883716,69.31507688667999,69.0264344562103,68.78210769155612,68.57931284843876,68.41589137312523,68.29029017977453,68.20154724756641
97.02000000000035,186.9165143926458,175.04850897687567,164.28828112350865,154.53740257082424,145.70592029922244,137.71162763721105,130.4793994005656,123.94058540668628,118.03245720064723,112.69770328218578,107.88396853753639,103.54343395986685,99.63243309010704,96.11110192888331,92.94305936254392,90.09511541411904,87.53700487553226,85.24114410231904,83.18240895819497,81.33793208558986,79.68691785112773,78.21047347327527,76.89145498418439,75.71432681020666,74.66503387666435,73.73088525315451,72.9004484568036,72.16345362328725,71.51070683983286,70.93401201154008,70.4261007028468,69.98056946046319,69.59182418318345,69.25503115822741,68.96607443369405,68.72151924283818,68.51858123869741,68.35510133756856,68.22952600741641,68.1408928729299
97.16000000000035,186.91381854255746,175.04312384851795,164.28021981952932,154.52668464324236,145.692571628541,137.69568027363474,130.46089136933068,123.91956047995015,118.00896463878532,112.67179754769836,107.85570898507243,103.51288450612076,99.5996618675355,96.07618092731963,92.90606406285684,90.05612441807072,87.49609953593782,85.19840815749949,83.13792817455014,81.29179391190046,79.63921108793232,78.16128796036267,76.84088130890007,75.66245603890071,74.61195731121268,73.67669421407156,72.8452340940407,72.10730675538001,71.45371782163207,70.87627063033725,70.36769610229403,69.92159009129207,69.53235777935352,69.19516473678623,68.90589431631025,68.661111096681,68.45803013408171,68.294491819568,68.16894217846831,68.08041848331743
97.30000000000035,186.9111315636379,175.03775643324357,164.27218501230354,154.5160019093741,145.67926673413405,137.67978512782292,130.44244383085112,123.89860413048353,117.98554852588985,112.64597590051646,107.82754090629115,103.48243364391487,99.56699607141167,96.04137189191005,92.86918696378007,90.01725754398532,87.45532392086304,85.15580721736792,83.09358735179323,81.24580033165284,79.59165322917953,78.11225534505348,76.79046421170669,75.61074521994061,74.55904377365346,73.62266898813016,72.7901880484661,72.05133043708179,71.39690132369033,70.81870348820922,70.30946721762358,69.86278768233561,69.47306935666444,69.13547710245243,68.84589358472162,68.60088273451639,68.39765901695253,68.23406230253974,68.10853817750368,68.02012356454686
97.44000000000035,186.90845342436438,175.03240666816225,164.26417660788192,154.50535424466904,145.66600546145224,137.6639420159663,130.4240565729248,123.87771611867655,117.9622085960349,112.62023804958385,107.79946398627266,103.45208103579921,99.5344353431416,96.00667444434096,92.83242766872829,89.97851437846322,87.41467760154708,85.11334083923794,83.04938603471822,81.19995087848636,79.5442437986676,78.06337514255819,76.74020320041222,75.55919385484249,74.50629276024232,73.56880906727359,72.73530980857366,71.99552415421378,71.3402568298474,70.76131006762174,70.25141353045379,69.80416171481488,69.41395839631858,69.07596773672304,68.78607172097492,68.54083363914528,68.33746737102717,68.17381227124629,68.04831349043477,67.96000760377018
97.58000000000035,186.90578409334185,175.02707449063803,164.25619451269424,154.49474152507784,145.65278765656544,137.6481507549885,130.4057293841908,123.85689620586288,117.93894458433381,112.59458370497224,107.77147791130622,103.42182634560633,99.50197932547943,95.9720882077043,92.79578578257113,89.93989450960119,87.37416015075932,85.0710085819797,83.00532376969504,81.15424508762896,79.49698232179004,78.01464686968362,76.690097784417,75.50780144670667,74.45370376880705,73.51511394500223,72.68059886439677,71.93988739411742,71.2837838254427,70.70408985251903,70.19353452386031,69.74571167138738,69.35502438093484,69.0166361224931,68.72642820849799,68.4809632947349,68.27745468137672,68.11374121179385,67.9882676045102,67.90007008947096
97.72000000000035,186.9031235393023,175.02175983828812,164.24823863354754,154.48416362704975,145.63961316615985,137.63241116254247,130.38746205412545,123.83614415431532,117.91575622693442,112.56901257787621,107.74358236888483,103.39166923844579,99.46962766252149,95.93761280649147,92.759260911627,89.9013975269863,87.33377114279314,85.02881000601386,82.96140010466348,81.10868249589134,79.4498683255299,77.96607004482733,76.64014747470846,75.45656750021242,74.40127629874266,73.46158311636881,72.62605470750394,71.88441964565008,71.22748179731133,70.64704232832005,70.13582968237242,69.68743703614366,69.2962667945455,68.95748174405256,68.66696253209697,68.421271186816,68.21762043442332,68.05384861162975,67.92840000831225,67.84031051146181
97.86000000000035,186.9004717311041,175.01646264898164,164.24030887762433,154.4736204275303,145.62648183753493,137.6167230570071,130.3692543730383,123.81545972724143,117.89264326101426,112.54352438060798,107.7157770476998,103.3616093806983,99.43737999970045,95.90324786658735,92.72285266365704,89.86302302168971,87.29351015345985,84.98674467330544,82.91761458912723,81.06326264166103,79.40290133845397,77.91764418797209,76.59035178385565,75.40549152161289,74.34900985100647,73.40821607797382,72.57167683099429,71.82912039918095,71.17135023378003,70.59016698191468,70.07829849196953,69.629337294604,69.23768512259299,68.8985040870833,68.60767417795331,68.36175680228007,68.15796411793752,67.99413395953972,67.86871019175439,67.78072836088184
98.00000000000036,186.89782863773146,175.0111828608383,164.23240515248077,154.4631118039588,145.6133935186006,137.60108625748376,130.35110613206837,123.79484268877911,117.86960542477583,112.5181188265924,107.68806163763531,103.33164644001025,99.40523598377948,95.86899301526435,92.68656064785901,89.8247705862606,87.25337676008256,84.94481214735777,82.87396677414785,81.01798506489655,79.35608089070709,77.86936882068028,76.54071022600401,75.35457301872991,74.29690392811318,73.35501232796065,72.51746472949316,71.77398914658673,71.11538862466325,70.53346330165994,70.02094044007758,69.57141193371496,69.17927885192667,68.83970263865608,68.54856263362089,68.30241962937657,68.09848522103555,67.93459674564545,67.80919764607862,67.72132313019408
98.14000000000036,186.8951942282938,175.0059204122273,164.22452736604487,154.45263763426607,145.60034805787413,137.58550058379285,130.33301712318,123.77429280399234,117.84664245744186,112.49279563036181,107.66043582976313,103.30178008528799,99.37319526284647,95.83484788117647,92.6503844748613,89.78663981472006,87.21337054149014,84.90301199320646,82.83045621233886,80.97284930712156,79.30940651400648,77.82124346608842,76.49122231686991,75.30381150094888,74.24495803412997,73.3019713660111,72.46341789914759,71.71902538124742,71.0595964612591,70.47693077737624,69.9637550155655,69.51366044184604,69.1210474707997,68.78107688722751,68.48962738802314,68.24325915771013,68.03918323417668,67.87523646140178,67.74986186385297,67.66209431318293
